,AAPL,AMZN,ATT,AUD,EUR,FBNDX,GE,GOLD,INTC,LEHM,SILVER,SPY
2014-07-14,24.112499,17.766001,27.084593,0.9393,1.3619,7.89,205.07692,1307.15,31.49,1073.731253,20.9187,197.600006
2014-07-15,23.83,17.722,27.371601,0.937,1.3568,7.89,204.692307,1294.05,31.709999,1073.224552,20.6864,197.229996
2014-07-16,23.695,17.795,27.53021,0.9368,1.3525,7.89,207.846161,1299.21,34.650002,1073.250547,20.7682,197.960007
2014-07-17,23.272499,17.622499,27.212992,0.9351,1.3526,7.91,204.692307,1319.2,33.700001,1075.898924,21.1516,195.710007
2014-07-18,23.6075,17.933001,27.318731,0.939,1.3524,7.9,203.538467,1310.88,33.700001,1075.294743,20.8733,197.710007
2014-07-21,23.485001,17.988001,27.160122,0.9373,1.3524,7.9,199.846161,1312.49,34.060001,1075.52644,20.9242,197.339996
2014-07-22,23.68,18.042,27.145016,0.9394,1.3466,7.9,200.153839,1306.42,34.790001,1076.273153,20.9486,198.199997
2014-07-23,24.297501,17.907,27.099697,0.9456,1.3464,7.91,199.307693,1304.59,34.5,1076.086857,20.9151,198.639999
2014-07-24,24.2575,17.9305,26.812689,0.9419,1.3464,7.89,199.538467,1293.66,34.25,1073.589006,20.3811,198.649994
2014-07-25,24.4175,16.2005,26.842899,0.9396,1.343,7.9,198.384613,1307.22,34.25,1075.502684,20.7382,197.720001
2014-07-28,24.754999,16.0205,26.925982,0.9406,1.344,7.89,196.846161,1304.05,34.23,1074.527133,20.5849,197.800003
2014-07-29,24.594999,16.0,27.635952,0.9383,1.3409,7.9,195.769226,1299.11,34.189999,1075.839566,20.576,196.949997
2014-07-30,24.5375,16.1255,27.462236,0.9331,1.3397,7.87,197.230774,1296.3,34.349998,1071.381623,20.6102,196.979996
2014-07-31,23.9,15.6495,26.880665,0.9295,1.339,7.86,193.461533,1282.59,33.889999,1071.093128,20.3962,193.089996
2014-08-01,24.032499,15.353,26.68429,0.9312,1.3427,7.88,195.0,1293.75,33.740002,1073.491637,20.3288,192.5
2014-08-04,23.897499,15.6825,26.782476,0.9334,1.3422,7.88,194.384613,1288.25,34.049999,1074.04315,20.1646,193.889999
2014-08-05,23.780001,15.616,26.518127,0.9305,1.3376,7.88,192.461533,1288.78,32.82,1074.074393,19.7754,192.009995
2014-08-06,23.74,15.6945,26.148035,0.9354,1.3383,7.88,195.692307,1305.9,32.849998,1073.859884,20.0394,192.070007
2014-08-07,23.620001,15.5725,25.838369,0.9271,1.3364,7.9,196.153839,1312.63,32.68,1075.953738,19.9671,191.029999
2014-08-08,23.684999,15.84,26.034742,0.9275,1.341,7.89,197.384613,1309.58,32.599998,1075.698991,19.8951,193.240005
2014-08-11,23.997499,15.9165,26.034742,0.9262,1.3385,7.89,198.384613,1308.48,33.02,1075.461431,20.0186,193.800003
2014-08-12,23.9925,15.966,26.163141,0.9269,1.3369,7.89,197.0,1309.51,33.130001,1074.498586,19.9227,193.529999
2014-08-13,24.309999,16.313999,26.200907,0.9305,1.3364,7.9,198.692307,1312.92,34.099998,1076.117116,19.8298,194.839996
2014-08-14,24.375,16.6605,26.367069,0.9319,1.3365,7.91,199.07692,1313.52,33.939999,1077.546748,19.8875,195.759995
2014-08-15,24.495001,16.681499,26.23867,0.9322,1.3401,7.93,197.230774,1304.7,34.169998,1079.729523,19.5671,195.720001
2014-08-18,24.790001,16.7265,26.170694,0.9325,1.3364,7.91,200.538467,1298.4,34.41,1077.379482,19.6256,197.360001
2014-08-19,25.1325,16.7565,26.042295,0.9302,1.332,7.91,200.384613,1295.73,34.34,1076.359867,19.4373,198.389999
2014-08-20,25.1425,16.789,26.080059,0.9287,1.3259,7.9,202.769226,1291.94,34.5,1075.232096,19.4846,198.919998
2014-08-21,25.145,16.6455,26.163141,0.9303,1.3281,7.91,203.307693,1276.78,35.150002,1076.466747,19.4428,199.5
2014-08-22,25.33,16.5795,26.057402,0.9317,1.3242,7.91,201.153839,1281.1,34.939999,1076.57718,19.429,199.190002
2014-08-25,25.385,16.701,26.064955,0.9297,1.3192,7.91,201.538467,1276.84,34.810001,1077.132473,19.36,200.199997
2014-08-26,25.2225,17.091499,26.057402,0.9306,1.3167,7.92,200.07692,1281.2,34.799999,1077.026017,19.3718,200.330002
2014-08-27,25.532499,17.159,26.246223,0.9337,1.3193,7.93,201.0,1282.63,34.790001,1078.59037,19.4631,200.25
2014-08-28,25.5625,17.000999,26.23867,0.9357,1.3182,7.94,200.07692,1289.65,34.650002,1079.812164,19.5062,200.139999
2014-08-29,25.625,16.952,26.404835,0.9339,1.3132,7.94,199.846161,1287.32,34.919998,1079.711011,19.465,200.710007
2014-09-02,25.825001,17.118999,26.314199,0.9274,1.3133,7.91,198.846161,1265.4,34.57,1076.206979,19.172,200.610001
2014-09-03,24.735001,16.950001,26.412388,0.9347,1.315,7.92,199.615387,1269.4,34.57,1076.704733,19.181,200.5
2014-09-04,24.530001,17.297501,26.389729,0.9348,1.2944,7.9,199.692307,1261.67,34.91,1074.70644,19.05,200.210007
2014-09-05,24.7425,17.319,26.548338,0.9378,1.2951,7.9,200.769226,1268.81,35.0,1074.093198,19.1963,201.110001
2014-09-08,24.59,17.117001,26.442598,0.9281,1.2895,7.89,200.615387,1255.45,35.330002,1073.878881,19.03,200.589996
2014-09-09,24.497499,16.487499,26.178247,0.9203,1.2937,7.88,199.230774,1255.47,34.91,1072.075432,19.0607,199.320007
2014-09-10,25.25,16.5665,26.20846,0.9155,1.2917,7.86,199.615387,1249.77,35.02,1070.06175,18.9678,200.070007
2014-09-11,25.3575,16.525999,26.321753,0.91,1.2925,7.86,200.153839,1240.92,35.02,1070.22955,18.709,200.300003
2014-09-12,25.415001,16.5595,26.057402,0.9038,1.2963,7.84,199.0,1229.65,34.619999,1066.423189,18.6387,199.130005
2014-09-15,25.407499,16.1945,26.200907,0.9028,1.294,7.84,199.384613,1233.22,34.540001,1067.257462,18.68,198.979996
2014-09-16,25.215,16.388,26.397282,0.9094,1.296,7.84,201.615387,1235.55,34.93,1067.226305,18.7198,200.479996
2014-09-17,25.395,16.200001,26.450151,0.8959,1.2865,7.83,202.07692,1223.51,34.98,1066.301628,18.5428,200.75
2014-09-18,25.4475,16.25,26.555891,0.899,1.2923,7.84,201.615387,1225.15,35.169998,1065.473927,18.5378,201.820007
2014-09-19,25.24,16.566,26.79003,0.8925,1.2829,7.85,202.230774,1215.7,34.82,1067.491199,17.8325,200.699997
2014-09-22,25.264999,16.225,26.812689,0.8873,1.2849,7.86,200.615387,1215.08,34.709999,1068.637507,17.7458,199.149994
2014-09-23,25.66,16.181499,26.63142,0.884,1.2847,7.86,200.153839,1223.42,34.419998,1069.948419,17.799,198.009995
2014-09-24,25.4375,16.4105,26.73716,0.8885,1.278,7.85,199.461533,1217.09,34.75,1068.16515,17.7,199.559998
2014-09-25,24.467501,16.0965,26.495468,0.8787,1.2751,7.86,196.538467,1221.58,34.139999,1070.601606,17.5287,196.339996
2014-09-26,25.1875,16.1605,26.646526,0.8765,1.2684,7.85,197.153839,1218.38,34.259998,1069.10298,17.6475,197.899994
2014-09-29,25.0275,16.091,26.608761,0.8718,1.2685,7.85,195.538467,1215.81,34.900002,1070.282253,17.4975,197.539993
2014-09-30,25.1875,16.122,26.616314,0.8747,1.2631,7.85,197.07692,1208.15,34.82,1069.204662,16.9755,197.020004
2014-10-01,24.795,15.873,26.404835,0.8738,1.2623,7.89,193.538467,1213.82,33.990002,1074.356032,17.1792,194.350006
2014-10-02,24.975,15.9205,26.412388,0.8803,1.2669,7.87,193.230774,1214.57,33.52,1072.897414,17.1102,194.380005
2014-10-03,24.905001,16.136999,26.706949,0.8675,1.2516,7.88,195.384613,1191.42,34.029999,1072.711841,16.8431,196.520004
2014-10-06,24.905001,16.110001,26.805136,0.8763,1.2655,7.89,194.0,1207.3,34.110001,1074.213465,17.342,196.289993
2014-10-07,24.6875,15.849,26.68429,0.8817,1.2669,7.91,190.846161,1209.01,33.470001,1077.367492,17.1856,193.259995
2014-10-08,25.200001,16.135,26.548338,0.8841,1.2734,7.92,194.230774,1221.14,34.27,1078.646508,17.377,196.639999
2014-10-09,25.254999,15.7685,26.178247,0.8783,1.2691,7.92,190.615387,1224.33,33.619999,1078.380646,17.3686,192.740005
2014-10-10,25.182501,15.5695,25.86858,0.8686,1.2628,7.92,186.692307,1223.16,31.91,1078.699619,17.3945,190.539993
2014-10-14,24.6875,15.4155,25.558912,0.8713,1.2658,7.95,185.384613,1232.83,32.139999,1083.06028,17.3914,187.699997
2014-10-15,24.385,15.2985,25.581572,0.8829,1.2838,7.96,186.769226,1242.02,31.280001,1087.992952,17.4677,186.429993
2014-10-16,24.065001,15.143,25.407854,0.8756,1.2809,7.95,186.538467,1238.81,30.85,1084.167559,17.392,186.270004
2014-10-17,24.4175,15.182,25.740181,0.8744,1.2761,7.95,190.92308,1238.32,31.379999,1082.947719,17.2678,188.470001
2014-10-20,24.940001,15.3105,25.891239,0.8784,1.28,7.95,192.538467,1246.91,31.58,1083.963553,17.4384,190.300003
2014-10-21,25.6175,15.7665,26.148035,0.8779,1.2716,7.95,195.769226,1248.7,32.610001,1083.107095,17.5145,194.070007
2014-10-22,25.747499,15.6485,26.057402,0.8779,1.2649,7.94,193.769226,1241.27,32.27,1081.984278,17.164,192.690002
2014-10-23,26.2075,15.659,25.42296,0.8762,1.2646,7.93,195.692307,1231.84,32.689999,1079.512041,17.1969,194.929993
2014-10-24,26.305,14.353,25.581572,0.8793,1.2671,7.93,197.230774,1231.01,33.18,1079.416326,17.2049,196.429993
2014-10-27,26.2775,14.4985,25.76284,0.8802,1.2698,7.93,196.307693,1226.62,33.200001,1080.278758,17.1372,196.160004
2014-10-28,26.684999,14.7795,25.929003,0.8856,1.2734,7.92,199.07692,1228.52,33.740002,1079.003834,17.214,198.410004
2014-10-29,26.834999,14.706,25.981873,0.8797,1.2632,7.91,197.384613,1212.15,33.919998,1076.981089,17.0936,198.110001
2014-10-30,26.745001,14.9535,26.064955,0.8835,1.2613,7.91,197.461533,1198.85,32.580002,1077.690424,16.5,199.380005
2014-10-31,27.0,15.273,26.314199,0.8798,1.2525,7.91,198.538467,1172.94,34.009998,1076.365345,16.1588,201.660004
2014-11-03,27.35,15.286,26.314199,0.8681,1.2482,7.91,197.692307,1165.63,34.310001,1075.465528,16.1535,201.770004
2014-11-04,27.15,15.1405,26.276436,0.8738,1.2546,7.9,197.692307,1168.39,34.540001,1075.449634,16.0324,201.070007
2014-11-05,27.215,14.826,26.374622,0.8594,1.2486,7.9,198.615387,1140.54,33.759998,1075.031588,15.3387,202.339996
2014-11-06,27.174999,14.832,26.223564,0.8559,1.2375,7.89,202.769226,1141.92,33.82,1073.747188,15.418,203.149994
2014-11-07,27.252501,14.993,26.367069,0.8637,1.2455,7.91,203.153839,1177.97,33.580002,1076.432383,15.7875,203.339996
2014-11-10,27.2075,15.2555,26.525681,0.8622,1.2421,7.89,203.615387,1151.47,33.259998,1074.140363,15.6101,203.979996
2014-11-12,27.8125,15.5755,26.73716,0.8719,1.2438,7.89,204.0,1162.6,33.380001,1074.390611,15.6928,203.960007
2014-11-13,28.205,15.824,26.895769,0.8723,1.2477,7.9,203.230774,1162.55,33.68,1074.742645,15.6597,204.190002
2014-11-14,28.545,16.391001,27.114803,0.875,1.2525,7.9,203.538467,1188.75,33.950001,1075.688762,16.3063,204.240005
2014-11-17,28.497499,16.1525,27.07704,0.8708,1.245,7.89,204.692307,1186.57,34.240002,1074.942764,16.1485,204.369995
2014-11-18,28.8675,16.2465,26.978851,0.872,1.2536,7.89,207.769226,1197.08,34.709999,1075.079523,16.1974,205.550003
2014-11-19,28.6675,16.327,26.714502,0.8618,1.2554,7.88,207.07692,1182.68,34.349998,1073.519218,16.1455,205.220001
2014-11-20,29.077499,16.527,26.646526,0.862,1.2539,7.89,206.538467,1193.79,35.950001,1074.476199,16.2755,205.580002
2014-11-21,29.1175,16.6315,26.646526,0.867,1.2391,7.9,207.615387,1201.55,35.59,1075.919225,16.44,206.679993
2014-11-24,29.657499,16.782,26.20846,0.8618,1.2442,7.91,207.692307,1197.14,36.25,1076.638075,16.4855,207.259995
2014-11-25,29.4,16.752001,26.299093,0.853,1.2474,7.92,206.615387,1200.98,36.32,1078.837913,16.6892,207.110001
2014-11-26,29.75,16.678499,26.533234,0.8548,1.2506,7.93,206.692307,1197.87,36.900002,1079.663505,16.517,207.639999
2014-11-28,29.7325,16.931999,26.722054,0.8506,1.2452,7.94,203.769226,1167.38,37.25,1081.251848,15.4515,207.199997
2014-12-01,28.7675,16.299999,26.480364,0.8491,1.247,7.92,200.153839,1212.1,37.169998,1079.8842,16.46,205.759995
2014-12-02,28.657499,16.3155,25.898792,0.8445,1.2383,7.9,200.384613,1198.28,37.599998,1076.465859,16.4705,207.089996
2014-12-03,28.9825,15.825,25.679758,0.8405,1.2311,7.9,202.92308,1209.43,37.43,1076.285624,16.4148,207.889999
2014-12-04,28.872499,15.8465,25.611782,0.8383,1.2379,7.91,200.692307,1205.27,37.459999,1077.596675,16.4731,207.660004
2014-12-05,28.75,15.6315,25.634441,0.8316,1.2283,7.89,200.07692,1192.35,37.669998,1074.750478,16.2868,208.0
2014-12-08,28.1,15.332,25.589125,0.8294,1.2317,7.9,197.615387,1203.51,37.200001,1076.92534,16.3671,206.610001
2014-12-09,28.530001,15.625,24.841391,0.8293,1.2374,7.9,196.769226,1231.06,36.889999,1077.863024,17.0755,206.470001
2014-12-10,27.987499,15.292,24.539274,0.8318,1.2448,7.91,194.384613,1226.31,36.419998,1079.681122,17.0647,203.160004
2014-12-11,27.905001,15.368,24.705439,0.8272,1.2411,7.9,195.461533,1227.72,36.700001,1078.772289,17.096,204.190002
2014-12-12,27.432501,15.366,24.29003,0.8247,1.2462,7.92,191.461533,1222.59,36.23,1081.74106,17.0342,200.889999
2014-12-15,27.057501,15.3035,24.358006,0.8211,1.2437,7.9,189.153839,1193.23,35.919998,1079.957467,16.165,199.509995
2014-12-16,26.6875,14.753,24.274923,0.8218,1.2511,7.91,188.384613,1197.01,35.560001,1081.012443,15.7257,197.910004
2014-12-17,27.352501,14.944,24.675226,0.8123,1.2342,7.89,189.692307,1189.71,36.240002,1078.253428,15.7545,201.789993
2014-12-18,28.1625,14.8865,25.309668,0.8165,1.2286,7.89,193.384613,1198.57,37.02,1076.769976,15.885,206.779999
2014-12-19,27.945,14.995,25.332327,0.813,1.2229,7.91,197.07692,1195.74,36.369999,1078.027928,16.0833,206.520004
2014-12-22,28.235001,15.327,25.566465,0.8135,1.223,7.91,197.769226,1176.44,37.209999,1078.823095,15.6789,207.470001
2014-12-23,28.135,15.3145,25.702417,0.8105,1.2172,7.88,199.07692,1176.57,37.43,1074.554786,15.7578,207.75
2014-12-24,28.002501,15.1515,25.649548,0.811,1.2196,7.89,198.692307,1173.8,37.439999,1074.730046,15.72,207.770004
2014-12-26,28.497499,15.4545,25.808157,0.8121,1.2183,7.89,198.307693,1196.0,37.549999,1075.418179,16.0693,208.440002
2014-12-29,28.477501,15.602,25.76284,0.8132,1.2152,7.91,197.692307,1183.29,37.18,1077.424908,15.807,208.720001
2014-12-30,28.129999,15.515,25.740181,0.8183,1.2156,7.91,196.692307,1200.55,36.759998,1078.196951,16.3048,207.600006
2014-12-31,27.594999,15.5175,25.37009,0.8175,1.2098,7.92,194.384613,1184.37,36.290001,1078.906776,15.7113,205.539993
2015-01-02,27.3325,15.426,25.581572,0.8089,1.2002,7.93,192.769226,1188.39,36.360001,1081.26138,15.7465,205.429993
2015-01-05,26.5625,15.1095,25.339878,0.8083,1.1933,7.94,189.230774,1204.86,35.950001,1084.533438,16.1885,201.720001
2015-01-06,26.565001,14.7645,25.377644,0.8084,1.189,7.97,185.153839,1218.58,35.279999,1087.82708,16.5365,199.820007
2015-01-07,26.9375,14.921,25.05287,0.8079,1.1839,7.97,185.230774,1211.41,36.02,1087.893104,16.5354,202.309998
2015-01-08,27.9725,15.023,25.302114,0.8123,1.1793,7.96,187.461533,1208.79,36.689999,1085.425415,16.3651,205.899994
2015-01-09,28.002501,14.8465,25.226585,0.8204,1.1842,7.98,184.846161,1223.25,36.759998,1087.377628,16.505,204.25
2015-01-12,27.3125,14.5705,25.294561,0.8157,1.1834,7.98,184.461533,1233.31,36.599998,1089.813345,16.5825,202.649994
2015-01-13,27.555,14.737,25.294561,0.8166,1.1773,7.98,183.538467,1230.64,36.5,1090.520557,17.0524,202.080002
2015-01-14,27.450001,14.6635,25.173716,0.815,1.1789,7.99,182.92308,1228.72,36.349998,1092.285461,16.8571,200.860001
2015-01-15,26.705,14.3475,25.120846,0.8217,1.1633,8.02,181.384613,1262.75,36.189999,1094.860049,16.9468,199.020004
2015-01-16,26.497499,14.537,25.528702,0.8223,1.1567,7.99,181.461533,1280.45,36.450001,1091.819523,17.788,201.630005
2015-01-20,27.18,14.472,25.641994,0.8172,1.155,8.0,183.461533,1295.32,36.09,1092.447218,17.9983,202.059998
2015-01-21,27.387501,14.8625,25.679758,0.8085,1.161,7.98,184.92308,1293.09,36.48,1090.386428,18.127,203.080002
2015-01-22,28.1,15.516,25.521149,0.8026,1.1366,7.98,186.769226,1302.25,36.91,1089.293395,18.3342,206.100006
2015-01-23,28.245001,15.6195,25.203926,0.7912,1.1204,8.01,188.307693,1294.08,36.450001,1092.771692,18.2983,204.970001
2015-01-26,28.275,15.483,25.060423,0.7925,1.1238,8.0,189.153839,1281.4,35.810001,1091.942804,17.9209,205.449997
2015-01-27,27.285,15.3375,24.780968,0.7937,1.1381,8.01,187.538467,1292.34,34.189999,1092.187712,18.0616,202.740005
2015-01-28,28.827499,15.1955,24.682779,0.7889,1.1287,8.03,183.384613,1284.49,33.779999,1096.512691,17.9955,200.139999
2015-01-29,29.725,15.589,24.89426,0.7762,1.132,8.02,185.230774,1257.27,34.209999,1094.919341,16.9487,201.990005
2015-01-30,29.290001,17.7265,24.864048,0.7762,1.1291,8.05,183.769226,1283.79,33.040001,1098.422372,17.2497,199.449997
2015-02-02,29.657499,18.223499,25.347431,0.7803,1.1341,8.05,186.230774,1274.41,33.650002,1098.565021,17.215,201.919998
2015-02-03,29.6625,18.1775,25.936556,0.7793,1.1481,8.02,188.230774,1260.52,33.700001,1093.798451,17.3,204.839996
2015-02-04,29.889999,18.237499,25.989426,0.7753,1.1345,8.02,185.846161,1269.35,33.599998,1093.1498,17.3725,204.059998
2015-02-05,29.985001,18.6945,26.087612,0.7798,1.1477,8.02,188.461533,1264.82,33.939999,1092.422696,17.265,206.119995
2015-02-06,29.7325,18.714001,26.336859,0.7796,1.1316,7.98,188.615387,1234.04,33.299999,1086.620262,16.7258,205.550003
2015-02-09,29.93,18.528,26.163141,0.7802,1.1325,7.98,189.538467,1239.03,32.93,1086.377021,16.999,204.630005
2015-02-10,30.504999,18.65,26.321753,0.7771,1.1321,7.97,190.153839,1233.55,33.700001,1084.270337,16.9289,206.809998
2015-02-11,31.219999,18.757,25.974319,0.7718,1.1336,7.96,190.538467,1218.83,33.549999,1084.263163,16.8055,206.929993
2015-02-12,31.615,18.8585,26.140484,0.7735,1.1403,7.97,191.461533,1221.98,34.130001,1084.878827,16.854,208.919998
2015-02-13,31.77,19.091499,26.178247,0.7762,1.1394,7.96,193.461533,1229.76,34.360001,1083.306184,17.3625,209.779999
2015-02-17,31.9575,18.7715,26.216011,0.7819,1.1411,7.93,193.615387,1209.89,34.740002,1077.807138,16.5223,210.110001
2015-02-18,32.18,18.668501,26.049849,0.7811,1.1397,7.95,194.230774,1212.42,34.27,1081.570014,16.504,210.130005
2015-02-19,32.112499,18.950001,25.747734,0.7792,1.1368,7.95,192.384613,1206.84,34.209999,1079.818978,16.3822,209.979996
2015-02-20,32.375,19.183001,25.740181,0.7842,1.1381,7.94,193.92308,1201.94,34.41,1078.915128,16.2422,211.240005
2015-02-23,33.25,19.007,25.566465,0.7802,1.1335,7.96,193.615387,1201.83,33.759998,1082.261303,16.3379,211.210007
2015-02-24,33.0425,18.929501,25.717524,0.7831,1.134,7.99,195.307693,1200.53,34.41,1085.898012,16.2958,211.809998
2015-02-25,32.197498,19.268499,25.838369,0.7887,1.1361,7.99,199.307693,1205.0,33.950001,1086.512578,16.5698,211.630005
2015-02-26,32.605,19.24,26.057402,0.78,1.1198,7.97,199.153839,1209.49,33.650002,1084.179134,16.5695,211.380005
2015-02-27,32.115002,19.007999,26.102718,0.7808,1.1196,7.99,199.92308,1213.18,33.25,1085.180362,16.6003,210.660004
2015-03-02,32.272499,19.283001,26.163141,0.7766,1.1184,7.96,200.846161,1206.83,34.060001,1081.256575,16.3965,211.990005
2015-03-03,32.34,19.230499,25.989426,0.7817,1.1176,7.96,198.92308,1203.74,34.099998,1079.456971,16.2813,211.119995
2015-03-04,32.134998,19.136,25.679758,0.7817,1.1078,7.96,197.384613,1200.34,34.119999,1079.601417,16.247,210.229996
2015-03-05,31.602501,19.3915,25.679758,0.7782,1.103,7.96,198.615387,1198.4,33.73,1080.317026,16.219,210.460007
2015-03-06,31.65,19.004499,25.287008,0.7716,1.0844,7.91,195.538467,1167.29,33.189999,1073.820302,15.9025,207.5
2015-03-09,31.785,18.927999,25.188822,0.7702,1.0852,7.92,197.230774,1167.21,32.720001,1075.835374,15.77,208.360001
2015-03-10,31.127501,18.4755,24.758308,0.7626,1.0698,7.93,193.615387,1161.84,31.700001,1078.482416,15.6727,204.979996
2015-03-11,30.559999,18.318501,24.637463,0.7596,1.0547,7.93,193.769226,1155.31,32.330002,1079.169708,15.508,204.5
2015-03-12,31.112499,18.712,25.022659,0.7708,1.0635,7.93,195.384613,1153.73,30.799999,1079.784032,15.6018,207.100006
2015-03-13,30.897499,18.528999,24.743202,0.7637,1.0496,7.92,192.615387,1158.48,30.93,1078.814631,15.6566,205.830002
2015-03-16,31.237499,18.6675,24.96979,0.764,1.0568,7.92,195.769226,1154.81,30.83,1079.098699,15.653,208.580002
2015-03-17,31.76,18.596001,24.848944,0.7617,1.0597,7.92,194.692307,1149.57,30.59,1080.333635,15.5695,207.960007
2015-03-18,32.1175,18.757,25.37009,0.7774,1.0864,7.98,197.230774,1167.61,30.889999,1085.796615,15.948,210.460007
2015-03-19,31.875,18.662001,25.075529,0.7649,1.066,7.96,194.846161,1171.18,30.74,1084.480101,16.141,209.5
2015-03-20,31.475,18.9245,25.098186,0.7775,1.0821,7.98,195.384613,1182.54,31.309999,1086.602747,16.7522,210.410004
2015-03-23,31.8025,18.755501,25.135952,0.788,1.0946,7.99,195.92308,1189.54,31.200001,1087.259991,16.981,210.0
2015-03-24,31.672501,18.7045,24.977341,0.7877,1.0924,8.01,194.384613,1193.28,30.790001,1088.990303,16.966,208.820007
2015-03-25,30.844999,18.548,24.637463,0.7845,1.097,7.99,191.615387,1195.47,29.889999,1086.908275,16.9722,205.759995
2015-03-26,31.059999,18.3675,24.788521,0.7828,1.0884,7.96,190.769226,1204.81,30.08,1082.602628,17.116,205.270004
2015-03-27,30.8125,18.528,24.735649,0.7752,1.0889,7.98,191.230774,1198.55,32.0,1085.891745,16.9577,205.740005
2015-03-30,31.592501,18.7295,24.901814,0.7654,1.0833,7.98,193.230774,1186.07,31.459999,1085.308241,16.7295,208.25
2015-03-31,31.1075,18.605,24.660122,0.7607,1.0731,7.99,190.846161,1183.57,31.27,1086.836402,16.6595,206.429993
2015-04-01,31.0625,18.513,24.841391,0.76,1.0763,8.02,191.07692,1203.98,30.809999,1089.995003,16.954,205.699997
2015-04-02,31.33,18.612499,25.022659,0.7592,1.088,8.0,191.846161,1202.61,30.809999,1088.03174,16.7745,206.440002
